사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사상자합계
2022060600100429,2022년 6월 6일 20시,월요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,여,60세,중상,0.1168
2022060700100157,2022년 6월 7일 09시,화요일,세종특별자치시 장군면,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,63세,부상신고,0.0033
2022060700100417,2022년 6월 7일 17시,화요일,세종특별자치시 대평동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승합,남,57세,상해없음,0.1168
2022060700100476,2022년 6월 7일 19시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,25세,상해없음,보행자,여,67세,경상,0.0068
2022060800100414,2022년 6월 8일 17시,수요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,자전거,남,16세,중상,0.1168
2022060800100483,2022년 6월 8일 19시,수요일,세종특별자치시 소정면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,경상,승용,남,59세,상해없음,0.0068
2022060900100011,2022년 6월 9일 00시,목요일,세종특별자치시 어진동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,24세,중상,자전거,남,42세,중상,0.2336
2022060900100124,2022년 6월 9일 08시,목요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승합,남,52세,상해없음,0.1168
2022060900100254,2022년 6월 9일 13시,목요일,세종특별자치시 연기면,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,55세,부상신고,승용,남,41세,부상신고,0.0066
2022060900100284,2022년 6월 9일 14시,목요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,39세,경상,0.0068
2022061000100014,2022년 6월 10일 00시,금요일,세종특별자치시 고운동,중상사고,0,1,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,41세,중상,0.1304
2022061000100163,2022년 6월 10일 09시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,69세,경상,0.0068
2022061000100192,2022년 6월 10일 10시,금요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,자전거,남,69세,중상,0.1168
2022061000100357,2022년 6월 10일 15시,금요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,이륜,남,27세,경상,0.0068
2022061100100044,2022년 6월 11일 02시,토요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,36세,경상,0.0068
2022061100100137,2022년 6월 11일 09시,토요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,34세,경상,0.0068
2022061100100252,2022년 6월 11일 12시,토요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,이륜,남,25세,경상,0.0068
2022061100100473,2022년 6월 11일 18시,토요일,세종특별자치시 한솔동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,화물,남,81세,상해없음,보행자,남,43세,중상,0.1168
2022061200100213,2022년 6월 12일 14시,일요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,이륜,남,47세,상해없음,자전거,남,12세,부상신고,0.0033
2022061400100233,2022년 6월 14일 11시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,흐림,교차로 - 교차로안,개인형이동수단(PM),여,23세,상해없음,보행자,여,22세,경상,0.0068
2022061400100327,2022년 6월 14일 14시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,흐림,교차로 - 교차로부근,화물,남,60세,상해없음,화물,남,46세,경상,0.0068
2022061400100586,2022년 6월 14일 22시,화요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,34세,상해없음,자전거,남,13세,중상,0.1168
2022061600100034,2022년 6월 16일 04시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,단일로 - 기타,승용,여,46세,경상,승용,남,50세,상해없음,0.0068
2022061600100125,2022년 6월 16일 08시,목요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,남,24세,경상,0.0068
2022061600100281,2022년 6월 16일 13시,목요일,세종특별자치시 세종동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,63세,상해없음,승용,남,46세,부상신고,0.0033
2022061600100500,2022년 6월 16일 18시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,32세,경상,0.0068
2022061700100349,2022년 6월 17일 15시,금요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),남,13세,상해없음,자전거,남,11세,부상신고,0.0033
2022061700100386,2022년 6월 17일 16시,금요일,세종특별자치시 고운동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,부상신고,화물,남,41세,경상,0.0101
2022061700100441,2022년 6월 17일 17시,금요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,건설기계,남,60세,상해없음,승용,여,51세,경상,0.0068
2022061800100052,2022년 6월 18일 03시,토요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,승용,남,52세,경상,0.0068
2022061800100065,2022년 6월 18일 05시,토요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,기타불명,승용,여,60세,중상,0.1168
2022061800100241,2022년 6월 18일 12시,토요일,세종특별자치시 부강면,중상사고,0,1,1,0,차량단독 - 주/정차차량 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,경상,,,,,0.1236
2022061800100242,2022년 6월 18일 12시,토요일,세종특별자치시 다정동,부상신고사고,0,0,0,3,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,71세,부상신고,승용,남,27세,부상신고,0.009899999999999999
2022061800100278,2022년 6월 18일 13시,토요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,이륜,남,59세,중상,0.1168
2022061800100429,2022년 6월 18일 17시,토요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,19세,상해없음,승용,남,43세,경상,0.0136
2022061800100496,2022년 6월 18일 19시,토요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,자전거,남,14세,부상신고,승용,남,55세,상해없음,0.0033
2022061900100276,2022년 6월 19일 16시,일요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,승용,남,35세,경상,0.0068
2022061900100292,2022년 6월 19일 17시,일요일,세종특별자치시 장군면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,66세,상해없음,보행자,남,58세,중상,0.1168
2022062000100134,2022년 6월 20일 08시,월요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,화물,남,65세,기타불명,보행자,여,13세,경상,0.0068
2022062000100472,2022년 6월 20일 17시,월요일,세종특별자치시 연서면,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,67세,상해없음,승용,남,48세,중상,0.1168
2022062100100229,2022년 6월 21일 12시,화요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승합,남,56세,상해없음,승용,여,64세,경상,0.0068
2022062100100390,2022년 6월 21일 16시,화요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,자전거,남,9세,경상,0.0068
2022062100100572,2022년 6월 21일 21시,화요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,기타,기타 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,49세,부상신고,0.0033
2022062200100024,2022년 6월 22일 02시,수요일,세종특별자치시 어진동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,53세,부상신고,,,,,0.0033
2022062200100140,2022년 6월 22일 08시,수요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,자전거,여,47세,기타불명,자전거,여,25세,경상,0.0068
2022062200100172,2022년 6월 22일 09시,수요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,자전거,남,67세,경상,0.0068
2022062200100374,2022년 6월 22일 15시,수요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,자전거,여,11세,부상신고,0.0033
2022062200100466,2022년 6월 22일 17시,수요일,세종특별자치시 어진동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,23세,부상신고,승용,남,60세,부상신고,0.0066
2022062300100139,2022년 6월 23일 08시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,흐림,단일로 - 기타,자전거,여,68세,상해없음,보행자,여,10세,경상,0.0068
2022062300100191,2022년 6월 23일 10시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,61세,상해없음,승용,남,58세,경상,0.0068
2022062300100252,2022년 6월 23일 12시,목요일,세종특별자치시 조치원읍,경상사고,0,0,3,1,차대차 - 정면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,58세,경상,승용,남,23세,경상,0.0237
2022062300100421,2022년 6월 23일 17시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,젖음/습기,흐림,교차로 - 교차로안,승용,여,44세,상해없음,이륜,남,17세,경상,0.0068
2022062400100020,2022년 6월 24일 00시,금요일,세종특별자치시 집현동,중상사고,0,2,3,0,차대차 - 측면충돌,기타,젖음/습기,비,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,27세,경상,0.254
2022062400100036,2022년 6월 24일 01시,금요일,세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,35세,상해없음,승용,여,44세,경상,0.0068
2022062400100251,2022년 6월 24일 12시,금요일,세종특별자치시 한솔동,부상신고사고,0,0,0,1,차량단독 - 도로외이탈 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,부상신고,,,,,0.0033
2022062400100509,2022년 6월 24일 18시,금요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,14세,상해없음,보행자,여,10세,부상신고,0.0033
2022062500100225,2022년 6월 25일 11시,토요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,39세,상해없음,보행자,남,8세,부상신고,0.0033
2022062500100276,2022년 6월 25일 12시,토요일,세종특별자치시 장군면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,남,54세,경상,0.0136
2022062500100541,2022년 6월 25일 19시,토요일,세종특별자치시 부강면,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,81세,경상,0.0136
2022062500100609,2022년 6월 25일 21시,토요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,61세,상해없음,보행자,여,40세,경상,0.0068
